cp:cannot stat ‘../../../../../../../cygdrive/r/MultiCoder_SOAP_4_DCTECH-MC01X_05-15-2016_17-00-00.wav’:No such file or directory,MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-29.9,7.1,-7.5
03_ME_newscast2_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-30.8,5.2,-14.8
04_ME_fundingCreditA_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-26.7,3.3,-12.2
04_ME_fundingCreditA_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-30.6,1.9,-14.2
05_ME_musicA_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-30.4,4.5,-14.9
05_ME_musicA_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-33.6,5.2,-17.6
06_ME_segmentA_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-30.1,4.1,-10.9
06_ME_segmentA_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-31.2,5.4,-5.8
07_ME_musicB_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-31.1,5.0,-15.4
07_ME_musicB_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-30.3,3.8,-18.2
08_ME_newscast3_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-29.5,5.5,-10.9
08_ME_newscast3_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-29.6,4.0,-13.1
09_ME_FApromo_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-30.1,8.6,-13.8
09_ME_FApromo_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-30.1,12.9,-14.0
10_ME_musicC_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-30.1,5.7,-17.8
10_ME_musicC_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-31.5,3.5,-14.0
11_ME_fundingCreditB_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-30.3,3.3,-12.2
11_ME_fundingCreditB_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-30.7,3.5,-15.1
12_ME_segmentB_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-30.4,3.6,-9.2
12_ME_segmentB_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-30.5,4.6,-11.9
13_ME_ATCpromo_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-31.4,5.0,-15.1
13_ME_ATCpromo_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-29.5,6.2,-12.8
14_ME_return_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-29.9,3.9,-10.3
14_ME_return_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-29.6,2.7,-13.0
